url,http://datalab.naver.com/keyword/trendResult.naver?hashKey=N_6c86f03ecc8de636e0f3cb6fa3e3d9bd
주제,통검
범위,합계
기간,일간 : 2022-02-06 ~ 2022-02-13
성별,"전체(여성,남성)"
연령대,전체
날짜,김동연
2022-02-06,58.76719
2022-02-07,75.98231
2022-02-08,57.98133
2022-02-09,56.9499
2022-02-10,100.0
2022-02-11,67.68172
2022-02-12,56.6552
2022-02-13,87.15618
